5.444081925732748,-1.1663987526806527,-6.507385087066289,-2.2927689396086266
6.490813653858565,2.8949594546620476,-6.698774625785293,-4.460045500003037
0.7440653396297685,-2.6694709721941563,-0.7217291203630933,0.07554963907060105
-1.4671453456079269,1.4378867591931643,-1.5139569691809198,1.5931805170470879
-3.0209545451654454,1.1366318392632169,-2.8693330847002168,1.6541139769288777
2.3697574251654485,0.0358397149862541,2.155199392692899,-0.6567658653048545
2.2184566916566886,-0.22173284314916,1.8561450079223185,-0.20477348733867043
-6.471214452876278
2.02435090756381
-6.019745134231678
2.833413716296866
